ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link_1
3688,3680,Payment received on 14 November 2023 - £250.00,2023-12-11,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,14/11/2023,,Monetary,for an article published on 27 October 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3688
3691,3680,Payment received on 27 December 2023 - £250.00,2024-01-03,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,27/12/2023,,Monetary,for an article published on 6 December 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3691
3675,3671,Payment received on 27 December 2023 - £750.00,2024-01-03,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,27/12/2023,,Monetary,for an unpublished article written for the Sun on Sunday.,750.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3675
3679,3677,Payment received on 18 January 2024 - £600.00,2024-01-22,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,18/01/2024,,Monetary,for an article published in the Mail on Sunday on 24 December 2023.,600.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3679
3701,3694,Payment received on 02 November 2023 - £400.00,2023-11-13,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,02/11/2023,,Monetary,for an article published in the Express on 10 September 2023.,400.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3701
3703,3694,Payment received on 20 February 2024 - £200.00,2024-02-20,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,20/02/2024,,Monetary,for an article published in the Express on 26 July 2023.,200.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3703
3676,3671,Payment received on 23 February 2024 - £750.00,2024-02-26,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,23/02/2024,,Monetary,for an article published in the Sun on Sunday on 17 December 2023.,750.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3676
3702,3694,Payment received on 04 January 2024 - £400.00,2024-01-17,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,04/01/2024,,Monetary,for an article in the Sunday Express published on 5 November 2023.,400.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3702
3693,3680,Payment received on 20 February 2024 - £250.00,2024-02-23,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,20/02/2024,,Monetary,for an article published on 9 November 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3693
3722,3721,"Payment received on 29 September 2023 - £2,927.66",2023-10-11,2024-03-13,,Employment and earnings - Ad hoc payments,Mr Mark Francois,1444,True,29/09/2023,,Monetary,as residual royalties from the sale of a book.,2927.66,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3722
3689,3680,Payment received on 12 December 2023 - £250.00,2023-12-18,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,12/12/2023,,Monetary,for an article published on 28 October 2023,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3689
3690,3680,Payment received on 12 December 2023 - £250.00,2023-12-18,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,12/12/2023,,Monetary,for an article published on 22 November 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3690
3641,3636,Payment received on 06 December 2023 - £735.00,2023-12-20,2024-03-12,,Employment and earnings - Ad hoc payments,Dr Rosena Allin-Khan,4573,True,06/12/2023,,Monetary,,735.00,11.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3641
3643,3636,Payment received on 31 January 2024 - £665.00,2024-02-21,2024-03-12,,Employment and earnings - Ad hoc payments,Dr Rosena Allin-Khan,4573,True,31/01/2024,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3643
3642,3636,Payment received on 25 January 2024 - £665.00,2024-02-21,2024-03-12,,Employment and earnings - Ad hoc payments,Dr Rosena Allin-Khan,4573,True,25/01/2024,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3642
3644,3636,Payment received on 21 February 2024 - £665.00,2024-02-21,2024-03-12,,Employment and earnings - Ad hoc payments,Dr Rosena Allin-Khan,4573,True,21/02/2024,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3644
3639,3636,Payment received on 29 November 2023 - £665.00,2023-12-20,2024-03-12,,Employment and earnings - Ad hoc payments,Dr Rosena Allin-Khan,4573,True,29/11/2023,,Monetary,,665.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3639
