ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,AroseOn,EndDate,DonorName,Description,MiscellaneousInterestType,Link,Updated_2,Updated_3,Updated_4,Updated_5
6016,Committee Member of Cinderford Town Football Club. This is an unpaid role.,,2024-07-10,2024-09-02,,Miscellaneous,5323,Matt Bishop,,2024-08-20,,Committee Member of Cinderford Town Football Club. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6016,,,,
9810,Director of Hope not Hate Ltd. This is an unpaid role.,,2024-08-06,2024-09-02,,Miscellaneous,5048,Antonia Bance,,,,Director of Hope not Hate Ltd. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9810,,,,
10409,Trustee of Basildon Pride CIO,,2024-08-09,2024-09-02,,Miscellaneous,5106,David Burton-Sampson,2024-08-08,,,Trustee of Basildon Pride CIO,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10409,,,,
6134,Board Member of Dorset Local Enterprise Partnership. This is an unpaid role.,,2024-07-17,2024-09-02,2024-09-06,Miscellaneous,5327,Vikki Slade,,2024-08-17,,Board Member of Dorset Local Enterprise Partnership. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6134,,,,
10377,"Member of the board, The Conservative Party.",,2024-08-07,2024-09-02,,Miscellaneous,4074,Mark Garnier,2024-07-18,,,"Member of the board, The Conservative Party.",Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/10377,,,,
10494,Member of the Western Counties Executive of Liberal Democrats: unpaid role,,2024-08-17,2024-09-02,,Miscellaneous,5327,Vikki Slade,2024-07-05,,,Member of the Western Counties Executive of Liberal Democrats: unpaid role,Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/10494,,,,
10314,Crowdfunder,,2024-08-05,2024-09-02,,Miscellaneous,4849,Alex Davies-Jones,2024-05-31,2024-06-28,,Crowdfunder,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/10314,,,,
6755,Elected Member of Fife Council,,2024-08-12,2024-09-02,,Miscellaneous,5275,Graeme Downie,2024-07-04,2024-07-21,,Elected Member of Fife Council,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6755,,,,
10495,Vice Chair of the Campaign for Gender Balance - Associated Organisation for Liberal Democrats,,2024-08-17,2024-09-02,,Miscellaneous,5327,Vikki Slade,2024-07-05,,,Vice Chair of the Campaign for Gender Balance - Associated Organisation for Liberal Democrats,Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/10495,,,,
10601,Trustee of Youth Concern Trust. This is an unpaid role.,,2024-08-30,2024-09-02,,Miscellaneous,5237,Chris Vince,2024-08-19,,,Trustee of Youth Concern Trust. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10601,,,,
9464,Registered with the Gambling Commission as one of the responsible persons on two society licenses issued to the Labour Party. This is an unpaid role.,,2024-08-02,2024-09-02,2024-08-16,Miscellaneous,5175,Mr Alex Barros-Curtis,,2024-08-05,,Registered with the Gambling Commission as one of the responsible persons on two society licenses issued to the Labour Party. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9464,,,,
10629,Non-practicing solicitor.,,2024-09-02,2024-09-02,,Miscellaneous,5230,Warinder Juss,,,,Non-practicing solicitor.,Other,https://interests-api.parliament.uk/api/v1/Interests/10629,,,,
10375,Trustee of Clay Cross Foodbank,,2024-08-07,2024-09-02,,Miscellaneous,5258,Louise Jones,2024-05-13,,,Trustee of Clay Cross Foodbank,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10375,,,,
10526,"Unpaid Councillor, Swindon Borough Council.",,2024-08-27,2024-09-02,,Miscellaneous,5035,Will Stone,,,,"Unpaid Councillor, Swindon Borough Council.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10526,,,,
10597,Unpaid directorship of Thorn In The Side Limited,,2024-08-29,2024-09-02,,Miscellaneous,5091,Nigel Farage,,,,Unpaid directorship of Thorn In The Side Limited,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10597,,,,
10502,Unpaid director of Company [name redacted].,,2024-08-18,2024-09-02,,Miscellaneous,5336,Helen Maguire,,,,Unpaid director of Company [name redacted].,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10502,,,,
10308,Member of the Royal College of Nursing.,,2024-08-05,2024-09-02,,Miscellaneous,5261,Pat Cullen,,,,Member of the Royal College of Nursing.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10308,,,,
10369,Trustee of RJS Tice Family Settlement,,2024-08-07,2024-09-02,,Miscellaneous,5161,Richard Tice,2024-07-04,,,Trustee of RJS Tice Family Settlement,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10369,,,,
10628,"Councillor, Isle of Wight Council",,2024-07-11,2024-09-02,,Miscellaneous,5144,Mr Richard Quigley,,,,"Councillor, Isle of Wight Council",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10628,,,,
8426,I am a trustee of  a charity called GrandFriends,,2024-08-12,2024-09-02,,Miscellaneous,5286,Anna Sabine,2024-07-04,,,I am a trustee of  a charity called GrandFriends,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8426,,,,
8175,"I am currently a borough councillor. I asked the Council to stop paying my allowance from 4 July (when I was elected) onwards. The allowance up to this date, does not meet the threshold to be registered.",,2024-08-30,2024-08-30,,Miscellaneous,5127,John Slinger,,2024-07-04,,"I am currently a borough councillor. I asked the Council to stop paying my allowance from 4 July (when I was elected) onwards. The allowance up to this date, does not meet the threshold to be registered.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8175,,,,
8077,Board member of the World Fair Trade Organization - Europe,,2024-08-30,2024-08-30,,Miscellaneous,5251,Martin Rhodes,2024-07-04,2024-07-24,,Board member of the World Fair Trade Organization - Europe,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8077,,,,
8618,"Company director, Smart Vet Ltd.",,2024-07-31,2024-08-04,,Miscellaneous,5241,Aphra Brandreth,,,,"Company director, Smart Vet Ltd.",Other,https://interests-api.parliament.uk/api/v1/Interests/8618,,,,
8613,Company Director of Ethical Trading Initiative Limited.,,2024-07-31,2024-08-04,,Miscellaneous,1579,Mary Creagh,,,,Company Director of Ethical Trading Initiative Limited.,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/8613,,,,
8571,Advisory board member for the Labour Climate and Environment Forum. This is an unpaid role.,,2024-07-31,2024-08-04,,Miscellaneous,5224,Kate Dearden,,,,Advisory board member for the Labour Climate and Environment Forum. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8571,,,,
8572,National Executive Committee member of Labour Women's Network. This is an unpaid role.,,2024-07-31,2024-08-04,,Miscellaneous,5224,Kate Dearden,,,,National Executive Committee member of Labour Women's Network. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8572,,,,
9777,"Trustee, Good Business Foundation, This is an unpaid role.",,2024-08-03,2024-08-04,,Miscellaneous,5099,Miatta Fahnbulleh,,,,"Trustee, Good Business Foundation, This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9777,,,,
8952,Former MEP lifetime access to the European Parliament.,,2024-08-04,2024-08-04,,Miscellaneous,5091,Nigel Farage,,,,Former MEP lifetime access to the European Parliament.,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/8952,,,,
10085,BSI UK national advisory body for ISO ART1 Artificial Intelligence - SC42. This is an unpaid role.,,2024-08-04,2024-08-04,,Miscellaneous,5334,Dr Allison Gardner,,2024-08-04,,BSI UK national advisory body for ISO ART1 Artificial Intelligence - SC42. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10085,,,,
9650,Governor at Frank Barnes School for Deaf Children in London. This is an unpaid role.,,2024-08-02,2024-08-04,,Miscellaneous,5285,Katie Lam,,,,Governor at Frank Barnes School for Deaf Children in London. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9650,,,,
9812,Professional registration with the Engineering Council as a Chartered Engineer.,,2024-08-03,2024-08-04,,Miscellaneous,5116,Chris McDonald,,,,Professional registration with the Engineering Council as a Chartered Engineer.,Other,https://interests-api.parliament.uk/api/v1/Interests/9812,,,,
8702,Trustee for the ADHD Foundation. This is an unpaid role.,,2024-07-31,2024-08-04,,Miscellaneous,4673,Jo Platt,,,,Trustee for the ADHD Foundation. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8702,,,,
9944,Councillor in the London Borough of Tower Hamlets.,,2024-08-03,2024-08-04,,Miscellaneous,5257,Rachel Blake,,2024-07-26,,Councillor in the London Borough of Tower Hamlets.,Other,https://interests-api.parliament.uk/api/v1/Interests/9944,,,,
6595,"Unpaid director of [redacted] Management Company, a property management company.",,2024-07-30,2024-08-04,,Miscellaneous,5222,Tom Rutland,,,,"Unpaid director of [redacted] Management Company, a property management company.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6595,,,,
6105,Elected member of Crawley Borough Council.,,2024-07-11,2024-08-04,2024-09-16,Miscellaneous,5345,Peter Lamb,,2024-09-06,,Elected member of Crawley Borough Council.,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/6105,,,,
9722,Fellowship of the Royal Institution of Chartered Surveyors.,,2024-08-03,2024-08-04,,Miscellaneous,5093,Alison Taylor,,,,Fellowship of the Royal Institution of Chartered Surveyors.,Other,https://interests-api.parliament.uk/api/v1/Interests/9722,,,,
9530,"Fellow at the Center for Advanced Security, Strategic and Integration Studies (CASSIS) at the University of Bonn. This is an unpaid role.",,2024-08-02,2024-08-04,,Miscellaneous,4434,Stephen Gethins,,,,"Fellow at the Center for Advanced Security, Strategic and Integration Studies (CASSIS) at the University of Bonn. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9530,,,,
9154,Co-Leader of the Green Party (England and Wales). This is a non-executive part-time role.,,2024-08-03,2024-08-04,,Miscellaneous,5320,Adrian Ramsay,,,,Co-Leader of the Green Party (England and Wales). This is a non-executive part-time role.,Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/9154,,,,
9216,Director of Dalmellington Parish Development trust. This is an unpaid role.,,2024-08-02,2024-08-04,,Miscellaneous,5206,Elaine Stewart,,,,Director of Dalmellington Parish Development trust. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9216,,,,
9118,Deputy / Shadow Cabinet Member of the East Midlands Combined County Authority as a result of being the Leader of Bassetlaw District Council. This is an unpaid role.,,2024-08-02,2024-08-04,,Miscellaneous,5047,James Naish,,2024-07-25,,Deputy / Shadow Cabinet Member of the East Midlands Combined County Authority as a result of being the Leader of Bassetlaw District Council. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9118,,,,
8862,Vice-chair of the Jewish Labour Movement. This is an unpaid role.,,2024-08-01,2024-08-04,,Miscellaneous,5204,Sarah Sackman,,,,Vice-chair of the Jewish Labour Movement. This is an unpaid role.,Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/8862,,,,
10106,Trustee of Chichester Festival Theatre. This is an unpaid role.,,2024-08-04,2024-08-04,,Miscellaneous,5335,Jess Brown-Fuller,,,,Trustee of Chichester Festival Theatre. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10106,,,,
9534,An Associate at Global Partners Governance. This is an unpaid role.,,2024-08-02,2024-08-04,,Miscellaneous,4434,Stephen Gethins,,,,An Associate at Global Partners Governance. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9534,,,,
8043,"Non Executive Board Member, Institute for Public Policy Research (IPPR). This is an unpaid role.",,2024-08-01,2024-08-04,,Miscellaneous,5114,Kirsty McNeill,,2024-07-11,,"Non Executive Board Member, Institute for Public Policy Research (IPPR). This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/8043,,,,
10036,Associate member of Young Camden Foundation Board - this was a role associated with my role as Leader of Camden Council. I stepped down when I stepped down as Leader of Camden Council.,,2024-08-04,2024-08-04,,Miscellaneous,5305,Georgia Gould,,2024-07-11,,Associate member of Young Camden Foundation Board - this was a role associated with my role as Leader of Camden Council. I stepped down when I stepped down as Leader of Camden Council.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10036,,,,
10035,Co-Chair of London's Partnership Board - This role came with my role as Chair of London Councils and ceased on my resignation as Chair of London Councils.,,2024-08-04,2024-08-04,,Miscellaneous,5305,Georgia Gould,,2024-07-10,,Co-Chair of London's Partnership Board - This role came with my role as Chair of London Councils and ceased on my resignation as Chair of London Councils.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10035,,,,
9862,Shares in a dormant company no longer trading- Holland House Property Investments Ltd,,2024-08-03,2024-08-04,,Miscellaneous,5093,Alison Taylor,,,,Shares in a dormant company no longer trading- Holland House Property Investments Ltd,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/9862,,,,
9526,Director of Blebo Global Ltd.,,2024-08-02,2024-08-04,,Miscellaneous,4434,Stephen Gethins,,,None,Director of Blebo Global Ltd.,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/9526,,,,
9516,"Unpaid Board Member, Sea Change Cafe, South Shields (Sea Change Cafe is a Community Interest Company)",,2024-08-02,2024-08-04,,Miscellaneous,4277,Mrs Emma Lewell-Buck,2023-03-23,,,"Unpaid Board Member, Sea Change Cafe, South Shields (Sea Change Cafe is a Community Interest Company)",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9516,,,,
9122,Member of The City of Nottingham and Nottinghamshire Economic Prosperity Committee as a result of being the Leader of Bassetlaw District Council. This is an unpaid role.,,2024-08-02,2024-08-04,,Miscellaneous,5047,James Naish,,2024-07-25,,Member of The City of Nottingham and Nottinghamshire Economic Prosperity Committee as a result of being the Leader of Bassetlaw District Council. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/9122,,,,
8943,"The Good Law Project is in receipt of donations (including crowdfunded donations) to support legal costs in one legal action in which I am named as a party. The legal proceedings do not concern my personal rights or liabilities, and I do not personally receive any donations.",,2024-08-03,2024-08-04,,Miscellaneous,5314,Siân Berry,,,,"The Good Law Project is in receipt of donations (including crowdfunded donations) to support legal costs in one legal action in which I am named as a party. The legal proceedings do not concern my personal rights or liabilities, and I do not personally receive any donations.",Fund to defray legal costs,https://interests-api.parliament.uk/api/v1/Interests/8943,,,,
