ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails
3117,,"The Betting and Gaming Council - £2,148.00",07/11/2023,13/03/2024,,"Gifts, benefits and hospitality from UK sources",Mark Tami,1383,,InKind,Two tickets with hospitality for a Madonna concert at the O2.,2148,15/10/2023,15/10/2023,,FALSE,The Betting and Gaming Council,"1 Bedford Row, London WC1R 4BU",Company,The Betting and Gaming Council,,12213577,Companies House,,
3564,,"Getir UK Ltd - £1,000.00",13/12/2023,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Mr Richard Holden,4813,,InKind,Two hospitality tickets to Tottenham vs Newcastle United,1000,10/12/2023,10/12/2023,,FALSE,Getir UK Ltd,"100 Bunhill Row, London EC1Y 8ND",Company,Getir UK Ltd,,12548945,Companies House,,
3566,,Global Media Entertainment - £125.00,19/12/2023,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Jeremy Hunt,1572,,InKind,Two tickets to Classic FM Live,125,16/10/2023,16/10/2023,,FALSE,Global Media Entertainment,"30 Leicester Square, London WC2H 7LA",Company,Global Media Entertainment,,6251684,Companies House,,
3572,,Global Media & Entertainment Ltd - £880.00,20/12/2023,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Dr Rosena Allin-Khan,4573,,InKind,Four tickets with hospitality for the Jingle Bell Ball,880,06/12/2023,06/12/2023,,FALSE,Global Media & Entertainment Ltd,"30 Leicester Square, London WC2H 7LA",Company,Global Media & Entertainment Ltd,,6251684,Companies House,,
3576,,Global Media and Entertainment Ltd - £800.00,28/12/2023,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Mrs Kemi Badenoch,4597,,InKind,Four tickets with hospitality for the Jingle Bell Ball,800,09/12/2023,09/12/2023,,FALSE,Global Media and Entertainment Ltd,"30 Leicester Square, London WC2H 7LA",Company,Global Media and Entertainment Ltd,,6251684,Companies House,,
3569,,Richard Matthews - £500.00,15/01/2024,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Sir Bernard Jenkin,40,,InKind,A day’s shooting (value is approximate),500,13/01/2024,13/01/2024,,TRUE,Richard Matthews,,Individual,,,,,,
3567,,"Global Media Entertainment - £1,100.00",19/12/2023,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Jeremy Hunt,1572,,InKind,Five tickets to the Jingle Bells Ball with access to the VIP lounge,1100,09/12/2023,09/12/2023,,FALSE,Global Media Entertainment,"30 Leicester Square, London WC2H 7LA",Company,Global Media Entertainment,,6251684,Companies House,,
3573,,ITV Plc - £362.75,18/12/2023,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Stuart Andrew,4032,,InKind,Two tickets with hospitality for An Audience with Kylie Minogue,362.75,15/12/2023,15/12/2023,,FALSE,ITV Plc,"White City Place, 201 Wood Lane, London W12 7RU",Company,ITV Plc,,4967001,Companies House,,
3589,,"JBC Defence Ltd - £6,500.00",08/01/2024,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,6500,19/12/2023,19/12/2023,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury St, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
3588,,"JBC Defence Ltd - £8,213.00",19/12/2023,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,8213,11/12/2023,11/12/2023,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury St, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
3590,,"JBC Defence Ltd - £2,916.67",15/01/2024,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,2916.67,03/01/2024,03/01/2024,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury St, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
3591,,"JBC Defence Ltd - £2,916.67",07/02/2024,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,2916.67,06/02/2024,06/02/2024,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury St, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
3570,,Diageo Great Britain Limited - £320.28,12/12/2023,11/03/2024,03/01/2024,"Gifts, benefits and hospitality from UK sources",Gerald Jones,4501,,InKind,Dinner and Scotch Whisky tasting,320.28,14/11/2023,14/11/2023,,TRUE,Diageo Great Britain Limited,"16 Great Marlborough Street, London W1F 7HS",Company,Diageo Great Britain Limited,,507652,Companies House,,
3585,,The Jockey Club Racecourses Limited - £600.00,22/01/2024,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Dan Carden,4651,,InKind,Four tickets to Aintree races on Boxing Day 2023 with lunch in the Owners & Trainers facility (value is estimated),600,26/12/2023,26/12/2023,,FALSE,The Jockey Club Racecourses Limited,"75 High Holborn, London WC1V 6LS",Company,The Jockey Club Racecourses Limited,,2909409,Companies House,,
3568,,Barnsley Football Club - £65.00,04/01/2024,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Dan Jarvis,4243,,InKind,"A ticket, including hospitality and a meal, for Barnsley FC v Stevenage",65,23/12/2023,23/12/2023,,TRUE,Barnsley Football Club,"Oakwell Stadium, Barnsley S71 1ET",Company,Barnsley Football Club,,4573250,Companies House,,
3586,,Liverpool Football Club - £980.00,29/01/2024,11/03/2024,,"Gifts, benefits and hospitality from UK sources",Dan Carden,4651,,InKind,Two tickets with hospitality in the Legends Lounge for Liverpool vs Newcastle,980,01/01/2024,01/01/2024,,FALSE,Liverpool Football Club,"Anfield Road, Anfield, Liverpool L4 0TH",Company,Liverpool Football Club,,35668,Companies House,,
3560,,Forbes Bruce - £400.00,12/02/2024,11/03/2024,,"Gifts, benefits and hospitality from UK sources",George Freeman,4020,,InKind,Tickets and hospitality for me and a family member to an Arsenal match,400,17/12/2023,17/12/2023,,FALSE,Forbes Bruce,,Individual,,,,,,
3561,,"Ron Dennis - £3,500.00",14/02/2024,11/03/2024,,"Gifts, benefits and hospitality from UK sources",George Freeman,4020,,InKind,Guest at a shoot in Somerset,3500,18/11/2023,18/11/2023,,TRUE,Ron Dennis,,Individual,,,,,,
3479,,Diageo Great Britain - £320.28,13/12/2023,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Charlotte Nichols,4799,,InKind,Whisky tasting and dinner,320.28,14/11/2023,14/11/2023,,TRUE,Diageo Great Britain,"16 Great Marlborough Street, London W1F 7HS",Company,Diageo Great Britain,,507652,Companies House,,
3482,,BVCA - £594.00,13/12/2023,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Chi Onwurah,4124,,InKind,Ticket to the BVCA Gala Dinner,594,22/11/2023,22/11/2023,,TRUE,BVCA,"3rd Floor, 48 Chancery Lance London WC2A 1JF",Company,BVCA,,1697461,Companies House,,
3476,,Diageo - £320.28,20/12/2023,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Ian Murray,3966,,InKind,"Dinner, whisky tasting and meeting with Diageo's CEO for Labour MPs to showcase the importance of Scotch whisky",320.28,14/11/2023,14/11/2023,,TRUE,Diageo,"16 Great Marlborough Street, London W1F 7HS",Company,Diageo,,23307,Companies House,,
3461,,Arena Racing Company - £335.00,15/02/2024,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Esther McVey,4084,,InKind,Ticket to Lingfield Park Races including meal and accommodation,335,21/01/2024,21/01/2024,,TRUE,Arena Racing Company,"4th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",Company,Arena Racing Company,,7997040,Companies House,,
3473,,Portsmouth Community Football Club - £280.00,20/12/2023,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Stephen Morgan,4653,,InKind,Two match tickets with hospitality,280,11/11/2023,11/11/2023,,FALSE,Portsmouth Community Football Club,"Frogmore Road, Portsmouth PO4 8RA",Company,Portsmouth Community Football Club,,7940335,Companies House,,
3443,,Sky Arts - £350.00,20/12/2023,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Peter Kyle,4505,,InKind,Ticket with hospitality to a Madonna concert,350,06/12/2023,06/12/2023,,TRUE,Sky Arts,"Grant Way, Isleworth TW7 5QD",Company,Sky Arts,,2906991,Companies House,,
3471,,Portsmouth Community Football Club - £75.00,20/12/2023,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Stephen Morgan,4653,,InKind,One match ticket with hospitality,75,04/02/2023,04/02/2023,,TRUE,Portsmouth Community Football Club,"Frogmore Road, Portsmouth PO4 8RA",Company,Portsmouth Community Football Club,,7940335,Companies House,,
3468,,BT - £450.00,07/02/2024,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Jessica Morden,1548,,InKind,Ticket with hospitality to Wales v Scotland rugby match,450,03/02/2024,03/02/2024,,TRUE,BT,"1 Braham Street, London E1 8EE",Company,BT,,4190816,Companies House,,
3481,,PRS for Music - £332.33,13/12/2023,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Chi Onwurah,4124,,InKind,A ticket with hospitality to Lang Lang and Dinner at the Royal Albert Hall,332.33,21/11/2023,21/11/2023,,TRUE,PRS for Music,"1st Floor Goldings House, 2 Hays Lane London SE1 2HB",Company,PRS for Music,,134396,Companies House,,
3483,,Keith Brewis - £780.00,13/12/2023,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Chi Onwurah,4124,,InKind,Corporate ticket to Newcastle United v Manchester United,780,02/12/2023,02/12/2023,,TRUE,Keith Brewis,,Individual,,,,,,
3464,,Stoke Park Ltd - £200.00,04/01/2024,10/03/2024,,"Gifts, benefits and hospitality from UK sources",Mr Gagan Mohindra,4804,,InKind,Oppo charity dinner,200,07/12/2023,07/12/2023,,TRUE,Stoke Park Ltd,"Stoke Park, Park Road, Stoke Poges SL2 4PJ",Company,Stoke Park Ltd,,2732069,Companies House,,
3406,,BBC - £400.00,29/01/2024,09/03/2024,,"Gifts, benefits and hospitality from UK sources",Nick Thomas-Symonds,4479,,InKind,"Associated with an appearance on Any Questions, car travel to and from my constituency to Haverhub, Haverfordwest (value is estimated)",400,26/01/2024,26/01/2024,,TRUE,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC000057,Companies House,,
3408,,Carlton Club - £760.00,25/03/2019,09/03/2024,24/01/2024,"Gifts, benefits and hospitality from UK sources",Sir Gavin Williamson,4108,,InKind,Honorary membership for life (value provided is that in 2024),760,30/09/2016,30/09/2016,,TRUE,Carlton Club,"69 St James's Street, London SW1A 1PJ",Company,Carlton Club,,573221,Companies House,,
3401,,"West Ham United Football Club - £2,000.00",12/02/2024,09/03/2024,,"Gifts, benefits and hospitality from UK sources",Sir Keir Starmer,4514,,InKind,Two tickets for pre-match hospitality in the Chairman’s Lounge and to the match (value is estimated),2000,11/02/2024,11/02/2024,,FALSE,West Ham United Football Club,London Stadium E20 2ST,Company,West Ham United Football Club,,66516,Companies House,,
3411,,Henry Burkitt - £709.37,16/01/2024,09/03/2024,,"Gifts, benefits and hospitality from UK sources",Munira Wilson,4776,,InKind,Christmas lunch and drinks for myself and my team in my constituency,709.37,05/01/2024,05/01/2024,,FALSE,Henry Burkitt,,Individual,,,,,,
3409,,The National Theatre - £200.00,22/12/2023,09/03/2024,,"Gifts, benefits and hospitality from UK sources",Munira Wilson,4776,,InKind,Two tickets with hospitality for a performance of Dear England (value is approximate),200,22/06/2023,22/06/2023,,FALSE,The National Theatre,"Upper Ground, London SE1 9PX",Company,The National Theatre,,749504,Companies House,,
3410,,The National Theatre - £192.00,22/12/2023,09/03/2024,,"Gifts, benefits and hospitality from UK sources",Munira Wilson,4776,,InKind,Two tickets for a performance of The Witches,192,07/12/2023,07/12/2023,,FALSE,The National Theatre,"Upper Ground, London SE1 9PX",Company,The National Theatre,,749504,Companies House,,
3319,,Pratt’s Club - £350.00,,08/03/2024,23/01/2024,"Gifts, benefits and hospitality from UK sources",Sir Iain Duncan Smith,152,,InKind,Honorary life membership as a Special Member (value provided is that in 2024),350,01/06/2012,01/06/2012,,TRUE,Pratt’s Club,"14 Park Place, London SW1A 1LP",Unincorporated association,,,,,,
3318,,"Buck’s Club 1919 - £1,625.00",,08/03/2024,22/01/2024,"Gifts, benefits and hospitality from UK sources",Sir Iain Duncan Smith,152,,InKind,Honorary life membership of Buck’s Club 1919 (value provided is that in 2024),1625,01/01/2002,01/01/2002,,TRUE,Buck’s Club 1919,"18 Clifford Street, London W15 3RF",Company,Buck’s Club 1919,,3275185,Companies House,,
3090,,Peter McColl Limited - £550.00,20/11/2023,06/03/2024,,"Gifts, benefits and hospitality from UK sources",Clive Lewis,4500,,InKind,"Accommodation for me and a member of staff during the Break Up of Britain conference, at which I spoke",550,17/11/2023,17/11/2023,18/11/2023,FALSE,Peter McColl Limited,"23a Bath Street, Edinburgh EH15 1HB",Company,Peter McColl Limited,,SC765288,Companies House,,
3089,,Peter McColl Limited - £259.47,20/11/2023,01/03/2024,,"Gifts, benefits and hospitality from UK sources",Clive Lewis,4500,,Cash,as reimbursement for train travel for me and a member of staff member to and from the Break Up of Britain conference,259.47,26/10/2023,26/10/2023,,FALSE,Peter McColl Limited,"23a Bath Street, Edinburgh EH15 1HB",Company,Peter McColl Limited,,SC765288,Companies House,,
2999,,Channel Four Television Corporation - £516.00,27/11/2023,01/03/2024,,"Gifts, benefits and hospitality from UK sources",Wendy Chamberlain,4765,,InKind,Two tickets with hospitality for the Scottish BAFTAs,516,19/11/2023,19/11/2023,,FALSE,Channel Four Television Corporation,"124 Horseferry Road, London SW1P 2TX",Company,Channel Four Television Corporation,,4106849,Companies House,,
3088,,"Radio Sangam - £2,000.00",14/11/2023,01/03/2024,,"Gifts, benefits and hospitality from UK sources",Kim Leadbeater,4923,,Cash,for a constituency fund raising event,2000,09/11/2023,09/11/2023,,TRUE,Radio Sangam,"Bay Hall, Miln Road, Birkby, Huddersfield HD1 5EJ",Company,Radio Sangam,,967733649,Companies House,,
3004,,"JBC Defence Limited - £40,000.00",22/11/2023,01/03/2024,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn.,40000,15/11/2023,15/11/2023,,TRUE,JBC Defence Limited,"PO Box 2410, 49 Salisbury Street, Fordingbridge SP6 9BL",Company,JBC Defence Limited,,12956185,Companies House,,
3091,,University of Manchester Students’ Union - £351.08,21/11/2023,01/03/2024,,"Gifts, benefits and hospitality from UK sources",Zarah Sultana,4786,,InKind,"Associated with being a guest speaker at the Students’ Union, train travel (£161.08), accommodation for one night and food (£190)",351.08,26/10/2023,26/10/2023,,TRUE,University of Manchester Students’ Union,"Oxford Road, Manchester M13 9PR",Company,University of Manchester Students’ Union,,7759820,Companies House,,
3168,,Stoke Park Ltd - £125.00,07/12/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Mr Gagan Mohindra,4804,,InKind,Diwali hamper,125,20/11/2023,20/11/2023,,TRUE,Stoke Park Ltd,"Stoke Park, Park Road, Stoke Poges SL2 4PJ",Company,Stoke Park Ltd,,2732069,Companies House,,
3170,,Friends of the British Overseas Territory - £159.00,07/12/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Wendy Morton,4358,,InKind,Ticket for the Friends of the British Overseas Territory Christmas Gala Fundraising Dinner,159,30/11/2023,30/11/2023,,TRUE,Friends of the British Overseas Territory,"Po Box 2635, Ilford IG1 8UA",Other,,,,,,"charity, registration 1156763"
3167,,Sky Arts - £360.00,28/11/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Pat McFadden,1587,,InKind,Dinner and hospitality for two at the Sky Arts Salon,360,02/11/2023,02/11/2023,,FALSE,Sky Arts,"Grant Way, Isleworth TW7 5QD",Company,Sky Arts,,2906991,Companies House,,
3154,,The British Museum - £545.44,29/11/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Victoria Atkins,4399,,InKind,Two tickets for the British Museum's Trustees' Annual Dinner 2023,545.44,15/11/2023,15/11/2023,,FALSE,The British Museum,"Great Russell Street, London WC1B 3DG",Other,,,,,,Museum
3169,,Friends of the British Overseas Territory - £495.00,07/12/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Wendy Morton,4358,,InKind,"Life membership, value in 2023",495,30/11/2023,30/11/2023,,TRUE,Friends of the British Overseas Territory,"Po Box 2635, Ilford IG1 8UA",Other,,,,,,"charity, registration 1156763"
3159,,British Association for Shooting and Conservation - £629.00,11/12/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Mark Garnier,4074,,InKind,"A day's shooting with hospitality and hotel accommodation, at Kenwood for two people",629,19/11/2023,19/11/2023,,FALSE,British Association for Shooting and Conservation,"Marford Mill, Rossett, Wrexham LL12 0HL",Company,British Association for Shooting and Conservation,,4955096,Companies House,,
3171,,Betting and Gaming Council - £426.00,05/12/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Alex Norris,4641,,InKind,One ticket with hospitality for Nottingham Forest v Everton,426,02/12/2023,02/12/2023,,TRUE,Betting and Gaming Council,"Kings Buildings, 16 Smith Square, London SW1P 3HQ",Company,Betting and Gaming Council,,12213577,Companies House,,
3172,,Confederation of School Trusts - £403.20,08/12/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Bridget Phillipson,4046,,InKind,Dinner for me and two members of staff,403.2,20/11/2023,20/11/2023,,FALSE,Confederation of School Trusts,"Suite 1, Whiteley Mill, 39 Nottingham Road, Stapleford, Nottingham NG9 8AD",Company,Confederation of School Trusts,,5303883,Companies House,,
3155,,"Warner Bros, Discovery - £500.00",07/12/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Chris Bryant,1446,,InKind,Two tickets with hospitality to a screening of Wonka,500,28/11/2023,28/11/2023,,FALSE,"Warner Bros, Discovery","Warner House, 98 Theobalds Rd, London WC1X 8WB",Company,"Warner Bros, Discovery",,259661,Companies House,,
3176,,Artsawonder - £566.96,07/12/2023,07/02/2024,,"Gifts, benefits and hospitality from UK sources",Sir Julian Smith,4118,,InKind,"Flights between London and Belfast and one night's hotel accommodation associated with attending an evening dinner with others focused on reconciliation, peace-building and understanding in Northern Ireland",566.96,28/11/2023,28/11/2023,29/11/2023,TRUE,Artsawonder,"50 Shore Rd, Rostrevor BT34 3AA",Unincorporated association,,,,,,
3103,,Attitude Magazine - Stream Publishing Limited - £600.00,09/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Alicia Kearns,4805,,InKind,One ticket for the Virgin Atlantic Attitude Awards 2023,600,11/10/2023,11/10/2023,,TRUE,Attitude Magazine - Stream Publishing Limited,"The Cowshed, Ladycross Farm, Hollow Lane, Dormansland RH7 6PB",Company,Attitude Magazine - Stream Publishing Limited,,6766284,Companies House,,
3116,,"Teescraft Engineering Ltd - £1,000.00",06/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Sir Keir Starmer,4514,,InKind,Four tickets with hospitality for Newcastle United v Arsenal,1000,04/11/2023,04/11/2023,,FALSE,Teescraft Engineering Ltd,"Factory 1, South Church Enterprise Park, Bishop Auckland DL14 6XB",Company,Teescraft Engineering Ltd,,1554968,Companies House,,
3102,,The Premier League - £375.00,06/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Ms Nusrat Ghani,4460,,InKind,Three tickets with hospitality for a Premier League football match,375,08/10/2023,08/10/2023,,FALSE,The Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The Premier League,,2719699,Companies House,,
3096,,Attitude Magazine - Stream Publishing Limited - £600.00,13/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Dan Carden,4651,,InKind,One ticket with dinner for the Virgin Atlantic Attitude Awards 2023,600,11/10/2023,11/10/2023,,TRUE,Attitude Magazine - Stream Publishing Limited,"The Cowshed, Ladycross Farm, Hollow Lane, Dormansland RH7 6PB",Company,Attitude Magazine - Stream Publishing Limited,,6766284,Companies House,,
3094,,BBC Audio of BBC - £306.57,01/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Victoria Atkins,4399,,InKind,Travel associated with appearing on BBC Radio 4's Any Questions (value is estimated),306.57,29/09/2023,29/09/2023,,TRUE,BBC Audio of BBC,"Whiteladies Road, Bristol BS8 2LR",Company,BBC Audio of BBC,,RC000057,Companies House,,
3099,,Constantine Logothetis - £700.00,01/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Alberto Costa,4439,,InKind,Tickets for myself and a guest to attend the Hellenic Initiative London Gala dinner in my capacity as Chair of the All Party Parliamentary Group for Greece,700,05/10/2023,05/10/2023,,FALSE,Constantine Logothetis,,Individual,,,,,,
3118,,BBC - £250.00,03/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Nick Thomas-Symonds,4479,,InKind,"Associated with an appearance on Question Time, car travel to and from my constituency to Chipping Campden (value is estimated)",250,02/11/2023,02/11/2023,,TRUE,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC000057,Companies House,,
3115,,"Labour Together - £1,180.00",03/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Steve Reed,4268,,InKind,Accommodation and food whilst attending the Labour Party Conference in Liverpool,1180,07/10/2023,07/10/2023,11/10/2023,TRUE,Labour Together,"Langley House, Park Road, London N2 8EY",Company,Labour Together,,9630980,Companies House,,
3112,,The Premier League - £725.00,02/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Alison McGovern,4083,,InKind,Tickets with hospitality for me and a family member to Liverpool vs Nottingham Forest,725,29/10/2023,29/10/2023,,FALSE,The Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The Premier League,,93199,Companies House,,
3113,,"The High Commission of India - £4,929.00",01/11/2023,31/01/2024,,"Gifts, benefits and hospitality from UK sources",Navendu Mishra,4811,,InKind,"Sponsorship of a Labour Convention of Indian Organisations (LCIO) reception during the Labour Conference, including catering (£4,679) and a photographer (£250)",4929,09/10/2023,09/10/2023,,TRUE,The High Commission of India,"India House, Aldwych, London WC2B 4NA",Other,,,,,,High Commission
2270,,All Party Parliamentary Group on Malaria and Neglected Tropical Diseases - £380.00,27/09/2023,23/12/2023,,"Gifts, benefits and hospitality from UK sources",Catherine West,4523,APPG on Malaria and Neglected Tropical Diseases,InKind,"Transport, flights and taxi visit to the University of Dundee as Co-Chair of the APP Group on Malaria and Neglected Tropical Diseases, to see the science, research and innovation on neglected infectious diseases at the Drug Discovery Unit and Wellcome Centre for Anti-Infectives Research",380,21/09/2023,21/09/2023,,TRUE,All Party Parliamentary Group on Malaria and Neglected Tropical Diseases,"c/o Malaria No More UK, Room 202, 2nd Floor, 30 Millbank, London SW1P 4QP",Other,,,,,,
875,,Royal Edinburgh Military Tattoo Ltd - £600.00,27/09/2023,17/12/2023,,"Gifts, benefits and hospitality from UK sources",Mrs Emma Lewell-Buck,4277,,InKind,Two tickets to the Edinburgh Tattoo with hospitality (value is approximate),600,24/08/2023,24/08/2023,,FALSE,Royal Edinburgh Military Tattoo Ltd,"The Tattoo Office, 1-3 Cockburn Street, Edinburgh EH1 1QB",Company,Royal Edinburgh Military Tattoo Ltd,,SC128255,Companies House,,
818,,"Waheed Alli - £1,200,000.00",22/03/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Dame Siobhain McDonagh,193,,InKind,Interest free loan to be repaid on the sale of the home I share with a family member. The move was necessary to provide the family member with complete ground floor access,1200000,14/03/2023,14/03/2023,,TRUE,Waheed Alli,,Individual,,,,,,
631,,English Football League - £350.00,14/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Clive Betts,394,,InKind,EFL Cup Final ticket and hospitality,350,26/02/2023,26/02/2023,,TRUE,English Football League,"EFL House, 10-12 West Cliff, Preston PR1 8HU",Company,English Football League,,80612,Companies House,,
655,,UK Music - £950.67,11/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Richard Holden,4813,,InKind,One ticket to the Glastonbury Festival plus camping,950.67,24/06/2023,24/06/2023,25/06/2023,TRUE,UK Music,"Work.Life, 33 Foley Street, London W1W 7TL",Company,UK Music,,3245288,Companies House,,
686,,The Premier League - £899.00,14/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Claire Coutinho,4806,,InKind,"Ticket for the Ashes, including hospitality",899,29/07/2023,29/07/2023,,TRUE,The Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The Premier League,,2719699,Companies House,,
820,,"FA Premier League Ltd - £1,798.00",02/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Suella Braverman,4475,,InKind,Two tickets with hospitality to Ashes cricket at the Oval,1798,29/07/2023,29/07/2023,,FALSE,FA Premier League Ltd,"57 North Wharf Road, London W2 1HQ",Company,FA Premier League Ltd,,2719699,Companies House,,
1029,,The City UK - £852.00,18/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,A dinner for me and members of my staff team at the Labour Party Conference,852,07/10/2023,07/10/2023,,FALSE,The City UK,"Fitzwilliam House, London EC3A 8B",Company,The City UK,,7088009,Companies House,,
954,,"Headland Consultancy - £1,498.80",14/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Alex Norris,4641,,InKind,One ticket with hospitality for the second day of the Ashes at the Oval,1498.8,28/07/2023,28/07/2023,,TRUE,Headland Consultancy,"Cannon Green, 1 Suffolk Lane, London EC4R 0AX",Company,Headland Consultancy,,13182875,Companies House,,
1114,,Glamorgan County Cricket Club - £900.00,18/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jo Stevens,4425,,InKind,Two tickets with hospitality to England v New Zealand One Day International match in Cardiff in my capacity as Shadow Secretary of State for Wales,900,08/09/2023,08/09/2023,,FALSE,Glamorgan County Cricket Club,"Sophia Gardens, Cardiff CF11 9XR",Company,Glamorgan County Cricket Club,,IR30396R,Companies House,,
735,,National Liberal Club - £998.00,27/10/2022,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Helen Morgan,4934,,InKind,One year’s membership of the National Liberal Club (£798) and joining fee (£200),998,03/10/2022,03/10/2022,02/10/2023,TRUE,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,1355034,Companies House,,
626,,R & A Championships Limited - £900.00,02/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Paula Barker,4828,,InKind,Two tickets with hospitality for the Open Golf Tournament at the Royal Liverpool Golf Course,900,20/07/2023,20/07/2023,,FALSE,R & A Championships Limited,"Beach House, Golf Place, St Andrews KY16 9JA",Company,R & A Championships Limited,,SC247047,Companies House,,
681,,"JBC Defence Ltd - £50,000.00",18/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,50000,03/10/2023,03/10/2023,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury Street, Fordingbridge, SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
